,freq,E1 ellipticity,E2 ellipticity
296,1744015630000.0,-0.2588506694960653,0.2588506694960654
297,1748900830000.0,-0.2509441144340126,0.2509441144340127
298,1753786030000.0,-0.24283863588771937,0.24283863588771967
299,1758671230000.0,-0.23454164629735036,0.23454164629735053
300,1763556420000.0,-0.22606075096989817,0.22606075096989825
301,1768441620000.0,-0.21740362325404403,0.21740362325404436
302,1773326820000.0,-0.20857805669790347,0.20857805669790347
303,1778212020000.0,-0.19959184748645156,0.19959184748645142
304,1783097220000.0,-0.19045276717608844,0.19045276717608847
305,1787982410000.0,-0.18116854185167489,0.1811685418516749
306,1792867610000.0,-0.17174674058628495,0.17174674058628503
307,1797752810000.0,-0.16219485929008204,0.16219485929008218
308,1802638010000.0,-0.15252021995280476,0.15252021995280515
309,1807523200000.0,-0.1427299899260976,0.14272998992609762
310,1812408400000.0,-0.13283108711083919,0.1328310871108393
311,1817293600000.0,-0.12283029110793074,0.12283029110793076
312,1822178800000.0,-0.11273415937666965,0.11273415937666967
313,1827064000000.0,-0.1025490483550184,0.1025490483550185
314,1831949190000.0,-0.0922811406770933,0.09228114067709343
315,1836834390000.0,-0.08193637177033479,0.0819363717703349
316,1841719590000.0,-0.07152057131254272,0.07152057131254284
317,1846604790000.0,-0.06103939886411476,0.06103939886411481
318,1851489990000.0,-0.05049838829109324,0.05049838829109338
319,1856375180000.0,-0.03990299661790244,0.039902996617902586
320,1861260380000.0,-0.029258547564837905,0.029258547564837947
321,1866145580000.0,-0.018570395042110735,0.018570395042110756
322,1871030780000.0,-0.007843872407877943,0.00784387240787807
323,1875915970000.0,0.0029156257557528447,-0.0029156257557530338
324,1880801170000.0,0.013702691971341842,-0.013702691971341732
325,1885686370000.0,0.024511732551492364,-0.02451173255149241
326,1890571570000.0,0.03533701365532971,-0.03533701365532988
327,1895456770000.0,0.04617259697707584,-0.04617259697707599
328,1900341960000.0,0.057012275437477056,-0.057012275437477125
329,1905227160000.0,0.06784962060675474,-0.06784962060675458
330,1910112360000.0,0.07867780958927575,-0.07867780958927593
331,1914997560000.0,0.08948967584851594,-0.08948967584851591
332,1919882760000.0,0.10027765179084075,-0.10027765179084093
333,1924767950000.0,0.1110337149784985,-0.11103371497849855
334,1929653150000.0,0.1217494484953095,-0.12174944849530946
335,1934538350000.0,0.13241588610522267,-0.1324158861052227
336,1939423550000.0,0.14302358341414878,-0.14302358341414886
337,1944308740000.0,0.15356256382823177,-0.15356256382823177
338,1949193940000.0,0.16402240150119554,-0.16402240150119562
339,1954079140000.0,0.17439209668571573,-0.17439209668571584
340,1958964340000.0,0.18466017576040444,-0.1846601757604045
341,1963849540000.0,0.1948146925460845,-0.19481469254608466
342,1968734730000.0,0.20484324083533434,-0.2048432408353344
343,1973619930000.0,0.21473307958363078,-0.21473307958363075
344,1978505130000.0,0.22447106375971085,-0.224471063759711
345,1983390330000.0,0.2340437916959603,-0.23404379169596057
346,1988275530000.0,0.24343766023414407,-0.2434376602341443
347,1993160720000.0,0.25263893252433356,-0.25263893252433367
348,1998045920000.0,0.2616339095446304,-0.2616339095446303
349,2002931120000.0,0.2704089230258756,-0.2704089230258758
350,2007816320000.0,0.27895052559702754,-0.2789505255970277
