,freq,alpha_0deg,alpha_err_0deg,alpha_180deg,alpha_err_180deg,alpha_90deg,alpha_err_90deg
111,840254030000.0,1.99088181,0.370687124,1.52504285,0.228773282,1.28233986,0.279242427
112,845139228000.0,0.507548388,0.213049602,0.747259434,0.160461364,1.01103144,0.265705064
113,850024426000.0,1.20396487,0.39422779,0.851195556,0.243645299,1.19503379,0.274845708
114,854909624000.0,1.08617898,0.365652226,0.334713011,0.150056241,0.509326439,0.136053393
115,859794822000.0,1.42066536,0.408898364,-3.4199199,0.238584297,1.88381652,0.140485127
116,864680020000.0,0.984207147,0.420529563,0.969574288,0.250460632,1.14953878,0.256288111
117,869565217000.0,1.23566305,0.150609181,0.638975742,0.216569124,1.11487943,0.269240469
118,874450415000.0,1.73697003,0.358028841,1.52830724,0.260465766,0.667331452,0.287283032
119,879335613000.0,-3.38950075,0.42683284,0.734852143,0.272071021,-3.62487165,0.282775767
120,884220811000.0,1.24592617,0.418143011,1.02214309,0.254303448,1.27326543,0.203737234
121,889106009000.0,1.2337115,0.424936921,0.316813168,0.238576051,0.889405523,0.278176478
122,893991207000.0,1.8663105,0.320367305,1.27847717,0.132961681,1.67869898,0.266652466
123,898876404000.0,0.797267505,0.216117918,0.987780203,0.157176183,1.11594533,0.157478249
124,903761602000.0,1.31295475,0.437208999,0.892906101,0.27276556,1.23256043,0.289573343
125,908646800000.0,1.3788657,0.426088033,0.945120721,0.270690681,0.46060497,0.196986846
126,913531998000.0,0.825386365,0.345534376,-3.61991096,0.286257809,1.6800217,0.279692985
127,918417196000.0,1.16060576,0.417610582,1.09006361,0.160988223,1.25945716,0.296734335
128,923302394000.0,1.30356057,0.258234197,0.589984535,0.227440403,1.08260346,0.171260182
129,928187592000.0,1.81926423,0.435949907,1.40930411,0.292223254,0.933122977,0.295031185
130,933072789000.0,-3.76786823,0.423176703,0.909591881,0.272623012,-3.73161553,0.310003019
131,937957987000.0,1.34798646,0.339411476,1.05043054,0.293056421,1.33858725,0.299140298
132,942843185000.0,1.29250688,0.398771371,0.414674288,0.141395709,0.761914573,0.288502758
133,947728383000.0,1.43323687,0.368556117,0.816413171,0.136412818,1.75207262,0.141281398
134,952613581000.0,1.07002002,0.425670363,1.1315653,0.275360616,1.27842122,0.1203487
135,957498779000.0,1.40840284,0.413836702,0.84292223,0.279756007,1.28404104,0.316401582
136,962383977000.0,1.65721453,0.299370183,1.43858533,0.292325608,0.499020483,0.307360972
137,967269174000.0,0.509561593,0.367834621,0.844745037,0.297000573,1.53581921,0.327623509
138,972154372000.0,1.39571651,0.41099218,1.19756023,0.151282051,1.45900546,0.254142528
139,977039570000.0,1.42695294,0.446172849,0.536805126,0.294016111,1.11545623,0.195257839
140,981924768000.0,1.90921018,0.470724529,1.44555579,0.277785721,1.59288218,0.328193088
141,986809966000.0,0.946515139,0.263211219,1.17857781,0.203939131,1.39297493,0.322102088
142,991695164000.0,1.52699039,0.419006923,1.11173954,0.289045833,1.47963172,0.325668497
143,996580362000.0,1.61210804,0.430936702,1.12155327,0.188363028,0.790757835,0.214611795
144,1001465560000.0,1.10158731,0.472628781,0.906086147,0.273632547,-3.7164954,0.132607634
145,1006350760000.0,1.32999011,0.492869436,1.30402048,0.288999035,1.49878651,0.27951537
146,1011235960000.0,1.56863061,0.157250286,0.876189581,0.226173679,1.3645977,0.322714713
147,1016121150000.0,1.99455726,0.328870726,1.65432425,0.281709571,1.04296958,0.323964291
148,1021006350000.0,0.671524186,0.475373506,1.13390382,0.31509205,1.55588794,0.326255798
149,1025891550000.0,1.5383537,0.487575352,1.30095755,0.290519058,1.57880061,0.228389714
150,1030776750000.0,1.58783295,0.493746913,0.802271025,0.276251717,-4.31770754,0.365496554
151,1035661940000.0,1.68740473,0.435359012,1.14257187,0.168401422,1.85779291,0.32350302
152,1040547140000.0,1.18879946,0.262764844,1.33746815,0.19726428,1.48366647,0.207927831
153,1045432340000.0,1.63141682,0.509025291,1.13282993,0.314831081,1.52727537,0.332931322
154,1050317540000.0,1.8844574,0.470756007,1.58065923,0.314384863,0.82238575,0.243228165
155,1055202740000.0,0.793737248,0.349914726,1.0836508,0.330155178,1.81357679,0.315974389
156,1060087930000.0,1.54886541,0.486471501,1.40704474,0.170393663,1.6512704,0.345207401
157,1064973130000.0,1.65686089,0.311060509,0.837753163,0.253488311,1.38453808,0.208245699
158,1069858330000.0,2.09504252,0.502961778,1.59691703,0.322566778,1.60162615,0.323463819
159,1074743530000.0,1.14629303,0.493794755,1.3875837,0.32346922,1.64938877,0.349836342
160,1079628720000.0,1.72935765,0.375247033,1.3310699,0.343439233,1.69690379,0.337974085
161,1084513920000.0,1.88055129,0.484675807,1.39929906,0.189005725,1.13975313,0.344544594
162,1089399120000.0,1.43297111,0.472152327,1.21694018,0.162580778,2.15216975,0.213886215
163,1094284320000.0,1.56609299,0.530609537,1.54690809,0.318348542,1.77602265,0.112115075
164,1099169520000.0,1.85051426,0.474298442,1.16887061,0.332320705,1.63903501,0.360766082
165,1104054710000.0,2.29853151,0.279092712,1.87976427,0.318536875,1.38894266,0.341658541
166,1108939910000.0,1.09113365,0.390509855,1.47260383,0.33090134,1.96298245,0.362994244
167,1113825110000.0,1.79223822,0.505759465,1.56282369,0.175639462,1.85173089,0.306067433
168,1118710310000.0,1.95004018,0.542303128,1.25873322,0.330569846,1.49751695,0.188352538
169,1123595510000.0,2.09416375,0.547166403,1.50201957,0.316942469,2.13797461,0.357093162
170,1128480700000.0,-4.47249313,0.309538078,1.67303827,0.223190143,1.86890963,0.370312981
171,1133365900000.0,1.97563598,0.478489075,1.50770115,0.325066507,1.85887588,0.365130234
172,1138251100000.0,2.26528373,0.544093278,1.87764693,0.2544159,1.34813279,0.281388785
173,1143136300000.0,1.22520939,0.538698141,1.40018343,0.32435483,2.15371094,0.187095649
174,1148021490000.0,1.80498529,0.562423226,1.71087788,0.309822804,1.91986462,0.313268297
175,1152906690000.0,2.03978505,0.198169804,1.3417842,0.231356059,1.73028326,0.372433616
176,1157791890000.0,2.29694832,0.351867648,1.73583542,0.291538796,1.77920634,0.346228935
177,1162677090000.0,1.36314898,0.561275022,1.64971177,0.363045835,1.92543355,0.350609127
178,1167562290000.0,2.00598068,0.535912556,1.65385817,0.345103802,1.95012584,0.265863333
179,1172447480000.0,2.13716073,0.567767993,1.60136056,0.32926391,1.48623434,0.346672709
180,1177332680000.0,1.67454529,0.552285089,1.41084614,0.199542621,2.26059047,0.366378678
181,1182217880000.0,1.76688118,0.348727984,1.77228856,0.255229452,1.95006111,0.265524387
182,1187103080000.0,2.15091034,0.590140419,1.51464063,0.363711783,1.89608444,0.373248721
183,1191988280000.0,2.41884561,0.512741776,1.93627086,0.359657233,1.47773243,0.282610544
184,1196873470000.0,1.26645099,0.37023074,1.65403867,0.375508445,2.14850617,0.352190118
185,1201758670000.0,2.04618278,0.564122325,1.80332452,0.165548956,2.05443186,0.380283917
186,1206643870000.0,2.23921097,0.40127928,1.49622171,0.273095053,1.74737165,0.258720934
187,1211529070000.0,2.28749229,0.587617158,1.71811974,0.369211588,2.2736869,0.333508154
188,1216414260000.0,1.74769925,0.548640376,1.89381091,0.363384654,2.07334442,0.390926367
189,1221299460000.0,2.26541634,0.411259418,1.74919661,0.380370418,2.09705397,0.364810879
190,1226184660000.0,2.53154441,0.589850757,2.07495392,0.257859743,1.57144854,0.39075557
191,1231069860000.0,1.57188634,0.563180118,1.72415638,0.189198948,2.47468629,0.309125091
192,1235955060000.0,2.12379412,0.598708554,2.00093857,0.370219369,2.20271149,0.128431922
193,1240840250000.0,2.44295437,0.523468884,1.73860123,0.359250099,2.0659364,0.403659554
194,1245725450000.0,2.66144118,0.186408551,2.02611836,0.323488104,2.12739404,0.397703038
195,1250610650000.0,1.65305489,0.456277595,1.98147752,0.370126745,2.23536168,0.397255534
196,1255495850000.0,2.31470626,0.568863306,2.01732589,0.217580006,2.25820764,0.352042668
197,1260381050000.0,2.5701198,0.610316595,2.08648038,0.372750268,1.89410333,0.184602127
198,1265266240000.0,2.00032914,0.61954346,1.77681381,0.354280348,2.57437701,0.380447054
199,1270151440000.0,2.04974571,0.297417064,2.13157475,0.260120875,2.25131727,0.413178474
200,1275036640000.0,2.50061003,0.538390379,1.95570757,0.373148129,2.2388754,0.397674983
201,1279921840000.0,2.66808872,0.601879025,2.20924398,0.346881432,1.89155626,0.356309508
202,1284807030000.0,1.52694975,0.567660841,1.98663979,0.378562466,2.39628182,0.258097148
203,1289692230000.0,2.32289284,0.62053784,2.15000506,0.330975454,2.31871874,0.347574238
204,1294577430000.0,2.61231815,0.24770504,1.97769866,0.23032256,2.11164372,0.402495159
205,1299462630000.0,2.37551076,0.429892868,1.93240587,0.322115488,2.42680626,0.355978393
206,1304347830000.0,1.95991709,0.609000259,2.18481874,0.396703885,2.3315557,0.394359394
207,1309233020000.0,2.52574442,0.568623949,2.10910959,0.390941189,2.3714887,0.293939727
208,1314118220000.0,2.75018637,0.609088598,2.29215835,0.376367373,1.95853609,0.374170167
209,1319003420000.0,1.79304975,0.605466401,2.0445889,0.18358857,2.64235329,0.414110727
210,1323888620000.0,2.3519756,0.459253843,2.28831873,0.323433609,2.43633811,0.287332104
211,1328773820000.0,2.7051649,0.641577252,2.048072,0.399014878,2.33970773,0.418101606
212,1333659010000.0,2.69579102,0.522193017,2.18664303,0.395170853,2.29973184,0.35848091
213,1338544210000.0,1.98481146,0.35402341,2.30770632,0.426638342,2.5731062,0.407838988
214,1343429410000.0,2.64468913,0.594776798,2.35010954,0.12969153,2.57078672,0.434498863
215,1348314610000.0,2.87870838,0.505845341,2.37194908,0.28693507,2.23668404,0.281202014
216,1353199800000.0,2.32630472,0.672601109,2.18081078,0.410798282,2.82871419,0.324474278
217,1358085000000.0,2.41076359,0.554952581,2.47066997,0.389163231,2.59749988,0.446915786
218,1362970200000.0,2.87751622,0.408707153,2.35035677,0.422962551,2.57333803,0.420019185
219,1367855400000.0,3.00996045,0.65975446,2.54634128,0.335376127,2.33368418,0.455416694
220,1372740600000.0,2.01051966,0.658027431,2.3922277,0.279933366,2.80887778,0.339253146
221,1377625790000.0,2.73898129,0.67418043,2.56418797,0.421339869,2.6609213,0.150023498
222,1382510990000.0,3.08624797,0.551573705,2.48453447,0.369381296,2.51006968,0.456520195
223,1387396190000.0,2.67306112,0.168517439,2.26887296,0.307255947,2.76178076,0.45452584
224,1392281390000.0,2.29442953,0.569554625,2.53855712,0.39832295,2.63227203,0.443934042
225,1397166590000.0,2.94717427,0.674252256,2.54624006,0.301006182,2.70134486,0.365462598
226,1402051780000.0,3.18209155,0.659692558,2.60603404,0.420523421,2.36698228,0.196766004
227,1406936980000.0,2.10488828,0.67878706,2.38313172,0.342230623,2.90036395,0.422436442
228,1411822180000.0,2.66216021,0.261263853,2.6207024,0.310806436,2.67254486,0.438906534
229,1416707380000.0,3.11648275,0.628530685,2.50107377,0.418367395,2.64325626,0.447726439
230,1421592570000.0,2.97956281,0.685924936,2.45618738,0.419602418,2.57732572,0.412814529
231,1426477770000.0,2.24181318,0.561252488,2.6062147,0.438219283,2.74059504,0.295797395
232,1431362970000.0,2.93843532,0.694050357,2.6759106,0.318990927,2.78479723,0.416880952
233,1436248170000.0,3.20547848,0.359003325,2.68691703,0.203008072,2.50218537,0.446562856
234,1441133370000.0,2.58343862,0.568171457,2.52191478,0.384259179,3.05190667,0.374539281
235,1446018560000.0,2.733271,0.721931722,2.81389013,0.431382635,2.87059889,0.457784575
236,1450903760000.0,3.21255299,0.568138752,2.72774929,0.443911668,2.88674809,0.29956537
237,1455788960000.0,3.27603103,0.643528299,2.76168092,0.409535166,2.68138247,0.425589013
238,1460674160000.0,2.43425657,0.666583955,2.7754953,0.139408491,3.07372319,0.467236438
239,1465559360000.0,3.11604775,0.593065074,2.93058371,0.414194602,2.99101695,0.318819519
240,1470444550000.0,3.43623657,0.731250843,2.91414555,0.447138135,2.84362114,0.485946802
241,1475329750000.0,2.97371311,0.513829562,2.68876838,0.420642907,3.13464686,0.423537612
242,1480214950000.0,2.76016303,0.440229479,2.96942375,0.446559027,3.03163036,0.449317986
243,1485100150000.0,3.36869611,0.681207938,2.99902468,0.130434068,3.09263797,0.48783295
244,1489985340000.0,3.53644543,0.680073286,2.98517657,0.342867463,2.84143798,0.257018884
245,1494870540000.0,2.47876895,0.737611417,2.82714263,0.451179167,3.25334661,0.315531891
246,1499755740000.0,3.12679126,0.525845481,3.08641538,0.416398065,3.09105886,0.500964574
247,1504640940000.0,3.59116879,0.457513026,3.05361766,0.460289811,3.08779593,0.467273691
248,1509526140000.0,3.16665522,0.745439316,2.79192096,0.394323036,3.0884995,0.502892227
249,1514411330000.0,2.58979138,0.729026511,3.00188596,0.359560906,3.09244033,0.376450036
250,1519296530000.0,3.32140265,0.729533508,3.09412921,0.456114323,3.15395422,0.237640659
251,1524181730000.0,3.55875256,0.571478387,2.96854807,0.34468852,2.90759664,0.50950016
252,1529066930000.0,2.6445516,0.283047426,2.7898989,0.364764757,3.24516165,0.497284642
253,1533952130000.0,2.97630539,0.715349713,3.09568787,0.426657664,3.08971968,0.498669593
254,1538837320000.0,3.48239423,0.744122749,3.01707058,0.387855374,3.15924668,0.350134101
255,1543722520000.0,3.40276161,0.685950289,2.90852778,0.485143422,2.9352826,0.233287293
256,1548607720000.0,2.6419278,0.749306665,3.04251887,0.288209456,3.22001144,0.476348773
257,1553492920000.0,3.38118535,0.294189275,3.20817372,0.385223679,3.25243273,0.501611663
258,1558378110000.0,3.67442323,0.712494379,3.13755533,0.475347899,3.09766295,0.51795548
259,1563263310000.0,3.14432086,0.727919276,2.96635587,0.471273641,3.36937672,0.469957549
260,1568148510000.0,3.11686537,0.596160133,3.27532581,0.497540925,3.26369367,0.313107021
261,1573033710000.0,3.65479895,0.75401401,3.2840396,0.280645032,3.37676077,0.486228828
262,1577918910000.0,3.7547906,0.511166566,3.20232744,0.210628418,3.13835359,0.46533601
263,1582804100000.0,2.93950006,0.682218498,3.19224551,0.483491416,3.52264504,0.385429159
264,1587689300000.0,3.58741879,0.745732779,3.44763453,0.48559474,3.41207858,0.515037779
265,1592574500000.0,3.97477397,0.54116669,3.37126313,0.517093097,3.36631543,0.338918573
266,1597459700000.0,3.54383031,0.713360582,3.16335939,0.420600995,3.49106069,0.494388297
267,1602344890000.0,3.18556561,0.708905994,3.43741381,0.171738851,3.45986479,0.499356204
268,1607230090000.0,3.86280956,0.744665029,3.5450414,0.494851008,3.57016306,0.344307862
269,1612115290000.0,4.05459387,0.771234026,3.48908947,0.479614382,3.38607486,0.530322938
270,1617000490000.0,3.14938901,0.385760903,3.36770387,0.469624852,3.72719644,0.502318131
271,1621885690000.0,3.59742539,0.614248999,3.64231596,0.459858192,3.55338083,0.515503431
272,1626770880000.0,4.08805501,0.768137003,3.58133478,0.233929543,3.61030247,0.492119065
273,1631656080000.0,3.76828144,0.824529813,3.32704184,0.439538299,3.54785889,0.230652714
274,1636541280000.0,3.04983032,0.829696703,3.51791418,0.475062692,3.60418273,0.387202838
275,1641426480000.0,3.85460937,0.320828682,3.71364985,0.459414667,3.67794406,0.535727593
276,1646311680000.0,4.15941259,0.574600332,3.59189274,0.512932203,3.5355098,0.536721463
277,1651196870000.0,3.33516068,0.828571742,3.3903009,0.431188819,3.72696112,0.547350797
278,1656082070000.0,3.51235003,0.783762934,3.72636867,0.478130141,3.61198598,0.336881635
279,1660967270000.0,4.03120757,0.834106994,3.68944374,0.477261829,3.74197895,0.391534283
280,1665852470000.0,3.94708005,0.59907169,3.51103544,0.291789728,3.55526303,0.556567492
281,1670737660000.0,3.10954869,0.479413194,3.62157678,0.486558037,3.74639851,0.548370593
282,1675622860000.0,3.89076182,0.826915269,3.85390236,0.437044588,3.78469996,0.566027733
283,1680508060000.0,4.18021325,0.764280224,3.66721215,0.484802273,3.71391072,0.313453449
284,1685393260000.0,3.61874623,0.717876491,3.49385684,0.529688548,3.82159248,0.345749647
285,1690278460000.0,3.54592148,0.757380784,3.81416279,0.252642654,3.79713793,0.54176175
286,1695163650000.0,4.12694731,0.547230768,3.8757115,0.492334761,3.94261585,0.535206543
287,1700048850000.0,4.13137688,0.839568332,3.68782133,0.546455334,3.76757962,0.571058339
288,1704934050000.0,3.3738552,0.669279589,3.71679231,0.531872332,4.02601063,0.507657054
289,1709819250000.0,4.04905329,0.642622144,4.02173352,0.528132934,3.93532084,0.360648926
290,1714704450000.0,4.41384365,0.804065863,3.89752534,0.244157934,3.93894816,0.573065952
291,1719589640000.0,3.98800612,0.670389732,3.73715292,0.34776633,4.0283203,0.526303033
292,1724474840000.0,3.61364132,0.835443099,4.00140384,0.564460854,4.00621192,0.466074879
293,1729360040000.0,4.33425692,0.71083956,4.15248014,0.532056105,4.13568425,0.582665495
294,1734245240000.0,4.48932896,0.507524963,4.01092238,0.555294953,3.9718561,0.401606153
295,1739130430000.0,3.6537161,0.836739358,3.86332018,0.371765513,4.23338219,0.572983349
296,1744015630000.0,4.12451638,0.755468146,4.20335064,0.327385498,4.07196977,0.540223209
297,1748900830000.0,4.63678415,0.869356222,4.16005914,0.571701912,4.22123154,0.425731841
298,1753786030000.0,4.4086323,0.799504283,3.90021275,0.522569421,4.15507632,0.59417268
