,freq,E1 eccentricity,E2 eccentricity
368,2095749880000,0.9612029415,0.9263654462
369,2100635080000,0.9603318956,0.9263257938
370,2105520270000,0.9596649626,0.9260207455
371,2110405470000,0.9590258689,0.9256088488
372,2115290670000,0.9582417973,0.9252480081
373,2120175870000,0.9571996497,0.9250381794
374,2125061060000,0.95587981,0.9249922894
375,2129946260000,0.954353989,0.925044548
376,2134831460000,0.9527529168,0.9250796229
377,2139716660000,0.9512225124,0.9249662983
378,2144601860000,0.9498850005,0.9245934458
379,2149487050000,0.9488135262,0.9239061986
380,2154372250000,0.9480222188,0.9229301851
381,2159257450000,0.9474711747,0.921771486
382,2164142650000,0.9470818815,0.920589258
383,2169027850000,0.9467567058,0.9195487618
384,2173913040000,0.9463961915,0.9187710808
385,2178798240000,0.9459121971,0.9182997386
386,2183683440000,0.9452403476,0.9180969361
387,2188568640000,0.9443549164,0.9180650597
388,2193453830000,0.9432822903,0.9180783269
389,2198339030000,0.9421042495,0.918012485
390,2203224230000,0.9409448332,0.9177663417
391,2208109430000,0.939942539,0.9172725029
392,2212994630000,0.9392139753,0.9164979399
393,2217879820000,0.9388177533,0.9154405941
394,2222765020000,0.938730877,0.914129902
395,2227650220000,0.9388496356,0.9126323082
396,2232535420000,0.9390189683,0.911056927
397,2237420620000,0.9390775695,0.909554941
398,2242305810000,0.9388972058,0.9083071691
399,2247191010000,0.9384049556,0.9074873261
400,2252076210000,0.9375992775,0.9071927246
401,2256961410000,0.9365730891,0.9073704152
402,2261846600000,0.9355282059,0.9077983625
403,2266731800000,0.9347404181,0.9081463318
404,2271617000000,0.9344577685,0.9080861496
405,2276502200000,0.9347755284,0.9074082525
406,2281387400000,0.9355727373,0.9061077411
407,2286272590000,0.9365602587,0.9044109992
408,2291157790000,0.9373991489,0.9027302647
409,2296042990000,0.93780458,0.9015433271
410,2300928190000,0.9376012336,0.9012117612
411,2305813390000,0.9367568284,0.9018164891
412,2310698580000,0.9354066153,0.9031235864
413,2315583780000,0.9338418562,0.9046862519
414,2320468980000,0.9324434978,0.9059905588
415,2325354180000,0.9315748123,0.9065871221
416,2330239370000,0.9314670941,0.9061968369
417,2335124570000,0.9321401709,0.9047833675
418,2340009770000,0.9333908442,0.9025816395
419,2344894970000,0.9348538826,0.9000610802
420,2349780170000,0.9361105175,0.897799922
421,2354665360000,0.9368081724,0.896293737
422,2359550560000,0.9367558968,0.8957971757
423,2364435760000,0.9359640512,0.8962796167
424,2369320960000,0.9346198538,0.897470986
425,2374206160000,0.933020308,0.8989538522
426,2379091350000,0.9314891789,0.9002873161
427,2383976550000,0.930295616,0.9011282509
428,2388861750000,0.9295895117,0.9013105391
429,2393746950000,0.9293721359,0.9008688893
430,2398632140000,0.9295159186,0.9000069527
431,2403517340000,0.9298252671,0.8990173133
432,2408402540000,0.9301069293,0.8981815116
433,2413287740000,0.9302189902,0.897691824
434,2418172940000,0.9300900592,0.8976199991
435,2423058130000,0.9297175382,0.897927166
436,2427943330000,0.9291545704,0.8984963535
437,2432828530000,0.9284901005,0.8991742007
438,2437713730000,0.9278250299,0.8998127458
439,2442598930000,0.927248433,0.900302472
440,2447484120000,0.9268189293,0.9005900198
441,2452369320000,0.9265548003,0.9006788407
442,2457254520000,0.9264343057,0.9006161313
443,2462139720000,0.926405577,0.9004717937
444,2467024910000,0.9264031638,0.9003156311
445,2471910110000,0.9263654974,0.9001996182
446,2476795310000,0.9262462105,0.90015145
447,2481680510000,0.9260171031,0.9001795849
448,2486565710000,0.9256691099,0.9002795799
449,2491450900000,0.9252210463,0.9004284875
450,2496336100000,0.9247352095,0.9005700343
